turbine_id,date_measure,wind_speed,vibration_level,temperature,power_output,maintenance_done,failure_within_7d,time_to_failure_days,technician_id,planned_intervention_date
28,2024-01-28,9.76,4.22,41.6,603.9,0,0,29.4,137,2024-02-06
19,2024-10-05,10.21,2.03,60.5,664.3,0,0,34.0,111,2024-10-22
17,2024-08-03,7.11,3.0,43.2,452.1,0,0,37.2,150,2024-08-07
49,2024-07-08,7.65,3.95,45.6,496.4,1,0,16.4,141,2024-07-18
18,2024-10-22,13.61,3.91,31.1,790.8,0,0,38.0,143,2024-11-13
4,2024-05-29,7.55,3.79,41.4,367.5,0,0,32.8,104,2024-06-23
19,2024-05-27,14.96,3.3,46.8,783.5,0,0,32.7,129,2024-06-03
27,2024-03-16,9.35,3.72,41.3,427.2,0,0,38.5,126,2024-04-12
5,2024-06-11,7.15,4.37,40.1,569.9,0,0,31.5,131,2024-06-29
16,2024-03-04,9.89,3.43,48.3,416.3,0,0,36.7,143,2024-03-11
9,2024-08-03,13.35,1.16,60.1,896.3,0,0,33.0,118,2024-08-26
26,2024-12-30,10.89,2.47,46.4,587.8,0,0,36.1,127,2025-01-25
37,2024-07-13,12.14,3.7,56.4,823.1,0,0,32.3,134,2024-07-21
49,2024-04-19,14.78,2.37,51.2,710.9,0,0,30.7,138,2024-04-23
20,2024-09-08,16.33,4.62,55.8,961.0,0,0,19.5,139,2024-09-17
44,2024-10-26,10.76,2.94,38.9,761.9,0,0,49.8,117,2024-11-17
11,2024-06-21,7.82,3.09,42.9,526.4,1,0,24.0,150,2024-06-23
40,2024-04-01,12.3,4.12,43.0,711.3,0,0,38.3,100,2024-04-10
29,2024-09-17,13.88,2.82,50.5,677.5,0,0,37.3,125,2024-09-27
38,2024-03-09,6.16,3.18,52.9,263.6,1,0,15.6,131,2024-03-10
38,2024-12-30,8.44,3.9,46.3,617.4,0,0,31.1,103,2025-01-17
27,2024-04-26,9.12,1.53,53.8,519.5,0,0,31.3,123,2024-05-20
13,2024-05-07,11.17,2.71,39.4,664.4,0,0,42.4,130,2024-05-12
27,2024-09-22,8.96,3.83,53.9,560.0,0,0,26.9,130,2024-10-18
42,2024-01-05,14.83,3.07,55.2,785.5,0,0,30.4,106,2024-02-02
49,2024-03-15,5.58,4.47,51.8,367.4,0,0,33.6,114,2024-04-10
47,2024-02-15,5.68,1.42,46.3,307.3,0,0,47.5,112,2024-03-07
10,2024-05-22,10.66,1.31,52.1,663.4,1,0,30.0,132,2024-06-04
30,2024-07-21,11.3,3.77,36.1,631.6,0,0,42.0,116,2024-07-27
6,2024-03-06,6.18,3.87,47.0,245.0,0,0,33.4,129,2024-04-02
34,2024-05-05,9.57,2.81,48.0,540.2,0,0,36.4,137,2024-05-21
50,2024-10-08,10.4,3.4,31.7,675.0,0,0,39.3,140,2024-10-22
3,2024-12-09,10.43,3.75,49.7,657.1,0,0,28.3,109,2024-12-21
33,2024-01-06,12.61,2.19,32.5,758.9,0,0,48.7,146,2024-01-13
48,2024-08-17,9.35,2.29,40.7,633.1,0,0,45.0,108,2024-08-29
43,2024-01-10,17.91,3.19,45.4,1058.4,0,0,39.0,101,2024-02-03
20,2024-07-08,13.95,3.9,37.7,841.7,0,0,32.5,102,2024-07-25
6,2024-11-17,8.77,1.83,45.8,487.9,1,0,29.9,110,2024-11-29
47,2024-10-18,12.38,2.8,45.7,819.2,1,0,29.9,144,2024-10-22
47,2024-03-25,12.5,2.76,36.8,773.1,0,0,42.6,110,2024-04-07
29,2024-04-04,16.86,3.42,50.7,967.0,1,0,23.3,135,2024-04-11
49,2024-10-12,9.6,2.99,37.4,456.8,1,0,27.7,121,2024-10-24
1,2024-10-26,15.07,2.45,67.9,992.6,0,0,22.7,102,2024-10-31
31,2024-04-12,12.17,4.25,43.9,670.5,0,0,31.9,122,2024-05-10
2,2024-01-02,17.97,2.46,33.3,1083.7,0,0,44.0,101,2024-01-08
47,2024-06-11,17.16,2.71,35.2,1218.0,0,0,35.8,124,2024-06-15
35,2024-08-14,12.79,1.41,56.5,831.4,0,0,41.9,128,2024-09-03
46,2024-06-10,10.95,2.29,40.9,785.9,1,0,39.3,126,2024-06-20
29,2024-12-07,14.03,3.52,31.4,798.5,0,0,40.8,114,2025-01-05
5,2024-10-23,11.28,3.32,53.5,762.4,1,0,16.4,139,2024-11-04
2,2024-10-14,18.72,3.6,40.8,1125.4,0,0,37.0,130,2024-11-02
17,2024-01-08,12.31,3.55,51.5,768.1,0,0,34.1,112,2024-02-02
38,2024-11-07,10.38,5.09,54.4,784.3,1,1,2.8,122,2024-12-06
8,2024-10-02,10.16,2.25,47.7,587.4,0,0,41.4,105,2024-10-26
43,2024-05-24,7.15,1.38,69.0,430.4,0,0,22.3,147,2024-06-10
12,2024-08-03,14.23,1.95,27.8,781.3,0,0,46.2,138,2024-08-27
25,2024-10-27,8.72,2.3,36.8,594.3,0,0,47.7,114,2024-11-05
11,2024-11-26,16.39,2.03,42.4,938.7,0,0,49.5,134,2024-12-22
24,2024-07-20,6.83,3.09,67.6,491.5,0,0,23.1,134,2024-08-15
23,2024-01-16,12.51,4.25,63.0,618.5,0,0,9.8,131,2024-01-28
1,2024-08-13,16.6,4.54,57.9,1039.9,0,0,12.5,102,2024-08-15
29,2024-09-05,3.39,3.5,37.1,152.0,0,0,41.3,144,2024-09-25
40,2024-01-22,20.07,5.14,38.2,1262.8,0,0,26.2,148,2024-01-25
47,2024-10-25,10.3,2.64,36.7,616.8,0,0,47.7,149,2024-10-26
17,2024-03-14,12.56,1.37,37.2,711.0,0,0,45.3,150,2024-04-11
45,2024-11-21,14.29,4.05,59.9,826.2,0,0,19.3,147,2024-12-08
44,2024-07-20,14.9,1.16,42.6,826.2,1,0,35.8,137,2024-08-08
50,2024-04-27,13.1,2.24,43.9,852.8,1,0,30.3,102,2024-05-23
19,2024-01-22,15.99,3.52,52.7,875.5,0,0,24.6,123,2024-02-18
43,2024-01-07,14.08,2.9,28.4,823.2,0,0,34.7,112,2024-02-04
29,2024-09-27,19.04,2.81,45.5,1170.2,0,0,39.4,111,2024-10-01
3,2024-05-17,14.09,1.82,34.0,974.4,0,0,51.2,142,2024-05-27
14,2024-11-02,19.86,2.99,42.1,1190.8,0,0,44.4,141,2024-11-25
34,2024-03-25,15.6,4.0,39.1,916.9,1,0,19.5,126,2024-03-26
9,2024-12-01,4.78,3.02,38.6,308.5,0,0,45.0,137,2024-12-08
22,2024-12-09,22.44,2.17,47.3,1180.8,1,0,28.1,106,2024-12-24
39,2024-02-07,9.7,1.75,47.2,486.3,0,0,49.0,111,2024-02-17
8,2024-08-24,17.98,2.19,42.8,1048.9,0,0,44.4,143,2024-08-30
25,2024-12-08,12.11,3.39,48.7,669.4,0,0,25.8,123,2025-01-04
11,2024-04-27,16.24,3.34,36.3,846.6,0,0,39.7,127,2024-05-10
27,2024-01-25,9.25,2.2,51.8,623.4,0,0,37.7,123,2024-02-06
13,2024-11-15,14.5,0.79,42.9,891.0,0,0,55.0,110,2024-12-05
49,2024-06-22,10.99,3.42,40.2,670.5,0,0,33.2,142,2024-07-12
4,2024-01-10,18.32,2.1,37.1,1043.4,1,0,31.1,138,2024-01-25
49,2024-11-02,13.75,3.69,42.6,831.6,0,0,39.3,134,2024-11-28
40,2024-09-04,15.74,2.24,63.7,985.8,1,0,12.2,118,2024-09-13
43,2024-01-26,3.34,2.01,44.4,179.4,0,0,43.2,132,2024-02-21
43,2024-04-04,11.66,3.15,33.6,735.0,0,0,48.7,148,2024-04-30
10,2024-01-07,13.64,5.36,54.2,754.8,0,0,12.2,133,2024-01-08
47,2024-12-14,12.89,3.75,40.3,781.5,0,0,42.2,125,2025-01-05
30,2024-01-10,15.84,3.14,47.8,1042.1,0,0,39.0,113,2024-01-15
49,2024-10-17,10.54,3.36,38.9,730.7,0,0,38.9,126,2024-11-01
44,2024-07-05,12.2,1.25,57.8,837.9,0,0,38.1,118,2024-08-01
29,2024-07-31,16.72,1.88,39.1,1026.3,1,0,33.6,131,2024-08-06
19,2024-10-23,2.89,0.49,59.0,175.6,0,0,42.6,102,2024-11-09
6,2024-11-22,14.36,4.73,34.5,825.5,0,0,29.2,109,2024-12-15
6,2024-02-16,10.66,4.53,42.1,495.3,0,0,29.5,140,2024-03-01
20,2024-01-07,8.35,3.39,59.0,393.5,0,0,23.0,119,2024-01-10
41,2024-02-15,13.35,3.14,46.7,787.3,0,0,34.6,122,2024-02-17
26,2024-09-06,16.91,1.45,67.7,1005.9,0,0,27.9,127,2024-09-22
25,2024-07-26,16.16,2.78,42.3,1082.4,1,0,17.5,122,2024-07-27
13,2024-01-31,11.46,4.79,47.6,792.8,1,0,10.6,138,2024-02-01
29,2024-03-26,15.5,3.13,64.1,875.3,0,0,19.9,112,2024-04-23
32,2024-07-15,15.47,2.44,29.9,993.8,1,0,22.9,138,2024-07-31
50,2024-09-23,11.65,1.24,28.6,660.9,0,0,51.1,110,2024-10-07
37,2024-05-05,9.23,4.38,37.0,608.3,0,0,32.2,118,2024-05-08
31,2024-12-12,9.46,2.93,53.1,632.0,0,0,37.0,129,2025-01-04
46,2024-12-28,15.35,1.24,28.9,1020.5,1,0,35.4,145,2025-01-12
22,2024-10-06,11.83,2.08,51.0,670.5,0,0,41.4,111,2024-10-13
47,2024-06-14,7.82,1.72,50.3,550.1,0,0,47.0,129,2024-07-06
19,2024-11-16,5.26,2.87,65.1,165.8,0,0,20.2,103,2024-11-23
7,2024-09-22,15.33,3.21,55.5,1023.3,0,0,28.2,103,2024-10-07
21,2024-07-08,9.81,2.5,48.6,586.8,1,0,30.0,139,2024-07-25
7,2024-06-10,13.32,3.78,58.6,799.0,0,0,23.4,136,2024-06-19
6,2024-10-30,16.96,3.08,50.4,854.5,0,0,34.7,119,2024-11-25
45,2024-07-22,6.76,4.06,40.4,374.8,1,0,18.7,131,2024-08-12
40,2024-03-07,11.82,2.64,33.6,817.6,0,0,46.9,119,2024-03-16
12,2024-12-30,11.32,6.05,39.3,644.9,1,0,8.6,114,2025-01-04
42,2024-01-25,13.52,2.44,44.6,868.2,1,0,19.4,121,2024-02-04
4,2024-09-10,16.96,2.1,46.8,1020.2,0,0,40.6,115,2024-09-24
15,2024-08-27,6.68,1.97,23.6,485.9,0,0,43.4,141,2024-09-12
36,2024-08-01,14.28,2.79,42.8,872.1,1,0,26.5,120,2024-08-13
16,2024-01-19,16.13,1.28,45.3,893.0,1,0,29.4,116,2024-01-21
37,2024-06-28,11.25,3.29,50.5,679.8,0,0,33.8,127,2024-07-18
44,2024-11-21,11.45,1.09,61.3,815.1,0,0,36.6,138,2024-12-02
4,2024-03-28,13.67,3.16,46.9,860.2,0,0,30.6,113,2024-04-07
2,2024-09-09,13.38,1.65,35.9,793.4,0,0,48.1,147,2024-09-26
48,2024-11-09,14.33,2.62,26.8,1040.2,0,0,46.8,123,2024-12-04
27,2024-12-13,14.25,3.6,51.9,947.4,0,0,33.5,133,2024-12-14
26,2024-07-07,8.07,5.3,36.3,549.7,0,0,24.6,148,2024-08-04
24,2024-04-24,15.96,1.92,53.7,983.1,0,0,33.1,122,2024-05-13
22,2024-09-12,16.67,2.85,59.0,1058.4,1,0,20.5,110,2024-09-28
35,2024-06-26,12.74,2.28,29.6,825.7,0,0,46.3,138,2024-06-28
29,2024-08-16,6.02,2.13,50.5,186.8,0,0,39.2,100,2024-09-06
9,2024-09-27,11.54,2.29,57.9,724.1,0,0,29.0,123,2024-10-18
32,2024-09-16,12.78,3.82,55.2,753.8,0,0,25.8,149,2024-10-03
34,2024-03-29,7.42,2.51,24.0,405.3,1,0,36.8,121,2024-04-22
6,2024-10-02,10.56,5.25,36.5,617.9,0,0,29.5,134,2024-10-27
19,2024-07-16,6.36,3.42,32.2,257.3,0,0,43.8,126,2024-08-10
40,2024-12-05,14.43,1.99,50.2,721.4,1,0,25.0,110,2024-12-15
31,2024-08-28,12.66,2.63,49.1,859.5,0,0,32.8,116,2024-09-17
7,2024-11-21,5.42,2.2,18.0,362.0,0,0,44.1,126,2024-11-23
3,2024-12-23,13.41,3.8,42.0,611.3,0,0,31.1,105,2025-01-09
30,2024-12-28,11.77,1.36,53.0,660.3,0,0,42.3,121,2025-01-02
24,2024-09-28,14.07,1.66,46.5,914.4,0,0,49.8,121,2024-10-07
49,2024-08-06,10.43,2.41,46.5,603.6,0,0,41.0,142,2024-08-26
27,2024-02-13,8.79,3.68,41.4,627.2,0,0,35.6,106,2024-02-26
47,2024-05-20,8.92,4.23,34.4,619.0,0,0,31.4,142,2024-06-15
11,2024-06-22,9.85,4.38,44.8,482.3,0,0,31.3,120,2024-06-25
23,2024-10-11,12.08,3.53,45.5,713.1,0,0,29.5,133,2024-11-09
7,2024-08-02,12.59,2.92,51.2,719.7,0,0,29.0,128,2024-08-23
29,2024-06-09,11.24,3.79,52.0,563.1,0,0,31.3,115,2024-06-22
10,2024-02-23,10.31,1.86,45.9,502.1,1,0,28.1,147,2024-02-24
25,2024-09-18,10.59,1.16,55.9,571.2,1,0,24.1,111,2024-09-20
18,2024-06-06,22.03,3.44,41.3,1270.6,0,0,37.7,101,2024-06-18
10,2024-01-14,8.92,1.99,30.6,557.7,0,0,50.9,138,2024-01-31
5,2024-04-13,9.77,2.93,49.8,669.6,0,0,35.2,131,2024-04-28
26,2024-11-17,25.18,3.12,46.3,1551.6,0,0,33.0,145,2024-11-26
48,2024-02-13,13.68,3.25,50.0,881.1,0,0,29.7,123,2024-03-03
10,2024-05-28,6.48,3.94,32.4,367.5,0,0,35.6,100,2024-06-15
21,2024-07-05,15.37,3.83,62.9,970.5,0,0,19.9,101,2024-07-15
12,2024-01-31,8.36,3.2,52.1,489.7,0,0,31.0,122,2024-02-10
41,2024-03-01,15.64,2.56,42.1,902.9,0,0,42.5,112,2024-03-14
21,2024-12-09,11.16,3.11,35.6,821.1,1,0,26.5,147,2024-12-31
49,2024-08-03,10.24,2.4,55.8,428.0,0,0,32.8,106,2024-08-21
13,2024-03-17,18.44,2.8,34.0,956.3,0,0,40.1,144,2024-03-21
5,2024-03-02,14.27,5.62,67.6,886.6,0,0,8.6,111,2024-03-29
30,2024-06-04,15.89,3.18,38.9,932.3,0,0,39.0,106,2024-06-10
33,2024-09-21,13.74,3.45,62.2,709.4,0,0,22.1,114,2024-10-11
50,2024-09-23,10.22,2.29,43.2,529.0,0,0,35.5,107,2024-09-24
44,2024-03-12,14.45,4.02,60.8,792.8,0,0,18.4,120,2024-03-20
45,2024-09-21,16.84,3.76,37.7,1081.6,0,0,33.0,116,2024-10-08
32,2024-11-23,12.54,3.77,45.2,849.3,0,0,29.3,126,2024-12-18
18,2024-03-23,19.21,3.21,53.0,1283.6,0,0,40.0,127,2024-04-09
22,2024-01-10,15.4,4.03,51.6,797.0,0,0,27.5,100,2024-01-12
7,2024-12-15,12.85,4.27,56.0,661.5,1,0,11.5,106,2025-01-12
22,2024-07-09,13.01,3.28,40.1,665.5,0,0,43.6,108,2024-07-17
19,2024-10-10,12.55,2.89,45.8,856.0,0,0,41.9,109,2024-10-21
2,2024-04-26,7.0,3.89,57.5,453.1,0,0,21.8,104,2024-04-30
11,2024-04-19,11.64,2.1,37.9,704.8,0,0,53.9,116,2024-05-10
27,2024-03-23,12.88,2.28,50.7,791.5,0,0,41.1,128,2024-04-05
19,2024-03-20,10.34,2.95,42.8,615.6,0,0,40.2,115,2024-03-27
50,2024-06-21,13.35,1.26,47.1,711.4,0,0,47.9,116,2024-07-10
24,2024-02-08,12.09,3.83,45.8,766.2,0,0,31.8,123,2024-02-14
48,2024-11-03,15.09,2.04,37.1,890.8,1,0,33.0,127,2024-11-19
34,2024-07-05,14.65,2.53,42.4,783.1,0,0,42.7,116,2024-07-25
3,2024-11-30,12.67,2.79,46.4,806.1,1,0,24.6,111,2024-12-24
11,2024-07-02,6.53,3.04,44.0,357.8,1,0,30.5,120,2024-07-23
36,2024-04-20,19.16,2.66,60.7,1168.0,1,0,7.7,101,2024-05-07
28,2024-07-06,11.43,2.93,55.1,675.9,0,0,34.9,125,2024-07-07
16,2024-02-26,11.68,2.94,47.9,771.9,1,0,19.6,148,2024-03-04
27,2024-10-27,10.63,2.55,37.4,655.4,0,0,49.8,120,2024-11-13
46,2024-09-19,10.05,2.23,36.8,532.1,1,0,30.3,105,2024-10-05
20,2024-02-23,18.18,4.08,64.7,1116.3,0,0,17.4,136,2024-03-10
3,2024-07-31,17.54,0.9,34.9,1081.0,0,0,54.0,106,2024-08-22
16,2024-07-15,13.78,2.79,46.1,867.6,0,0,31.4,109,2024-08-11
47,2024-03-14,11.57,2.53,48.6,777.1,0,0,44.9,107,2024-03-29
39,2024-02-14,14.48,3.42,41.9,819.3,0,0,34.2,145,2024-02-18
42,2024-10-04,12.3,1.55,35.0,791.1,0,0,51.1,150,2024-10-17
46,2024-04-06,11.24,2.5,37.2,536.4,0,0,40.8,129,2024-04-14
6,2024-07-08,13.35,2.9,39.5,791.5,0,0,37.3,131,2024-07-24
15,2024-03-31,10.24,4.07,37.9,592.1,0,0,34.8,132,2024-04-18
3,2024-08-26,13.01,3.33,58.3,896.4,0,0,23.0,131,2024-09-11
1,2024-01-18,12.82,1.82,44.9,756.5,0,0,40.5,127,2024-02-04
42,2024-05-11,14.41,2.51,39.8,913.3,0,0,44.8,150,2024-05-21
47,2024-07-18,9.52,3.89,46.1,430.5,0,0,25.9,137,2024-07-24
8,2024-06-09,14.84,1.8,51.7,862.3,0,0,40.4,104,2024-07-04
37,2024-08-11,8.37,2.92,41.6,434.8,0,0,40.7,119,2024-08-23
27,2024-03-06,9.71,2.99,54.0,780.6,0,0,20.9,149,2024-03-13
4,2024-06-10,9.88,2.61,32.3,539.7,1,0,27.2,120,2024-07-09
46,2024-10-03,7.71,5.7,56.7,468.6,0,0,14.3,110,2024-10-04
44,2024-05-01,16.06,2.59,44.9,973.9,0,0,36.3,144,2024-05-12
29,2024-02-27,8.12,3.45,44.5,360.3,0,0,37.7,131,2024-03-20
36,2024-11-05,9.2,2.23,38.1,510.2,1,0,33.3,128,2024-11-17
20,2024-10-11,17.02,3.53,32.7,1053.7,0,0,34.8,121,2024-11-05
40,2024-09-05,9.72,3.87,28.3,589.9,0,0,36.7,106,2024-09-16
23,2024-10-18,11.25,2.41,37.4,490.8,0,0,48.8,119,2024-11-06
50,2024-10-11,7.95,2.95,50.9,431.8,0,0,30.1,122,2024-10-24
4,2024-09-29,15.33,2.1,35.4,1001.6,0,0,46.5,147,2024-10-13
9,2024-07-04,15.39,1.86,29.5,970.3,1,0,38.5,115,2024-07-19
49,2024-01-08,14.96,4.04,35.9,994.8,1,0,17.3,107,2024-02-06
15,2024-08-05,14.15,2.45,41.2,770.2,0,0,46.2,121,2024-08-28
16,2024-04-09,12.29,0.59,41.5,840.1,0,0,50.9,150,2024-04-20
40,2024-10-09,9.9,4.77,43.7,590.6,0,0,27.8,124,2024-10-22
10,2024-06-19,8.74,2.2,55.3,651.8,1,0,21.3,119,2024-07-01
26,2024-11-26,17.16,2.75,57.5,1029.8,1,1,4.9,134,2024-12-18
15,2024-08-05,15.06,4.64,65.1,739.8,0,0,10.0,133,2024-08-23
10,2024-07-19,9.23,2.86,28.8,621.5,0,0,44.6,115,2024-08-04
49,2024-12-01,12.16,2.84,36.4,694.1,0,0,43.9,149,2024-12-14
10,2024-06-22,10.8,1.77,52.0,617.9,0,0,37.7,130,2024-07-04
5,2024-05-17,7.49,1.37,40.5,333.0,0,0,47.0,102,2024-06-03
34,2024-05-15,12.71,2.83,53.6,892.4,0,0,34.6,120,2024-06-09
44,2024-11-15,10.34,3.36,47.1,578.6,0,0,32.9,147,2024-12-14
7,2024-10-03,8.19,3.31,60.8,617.4,0,0,25.7,120,2024-10-05
36,2024-02-29,6.08,2.52,55.4,330.5,1,0,19.1,128,2024-03-07
28,2024-06-28,5.74,3.02,55.6,270.5,0,0,27.6,131,2024-07-18
42,2024-05-15,10.51,1.16,40.9,736.4,0,0,56.6,135,2024-05-20
7,2024-08-24,11.66,3.46,44.0,693.7,0,0,33.6,144,2024-09-11
49,2024-01-20,8.5,3.16,41.9,504.8,0,0,44.2,107,2024-02-02
31,2024-09-17,14.6,4.97,29.9,773.6,0,0,35.4,126,2024-09-23
43,2024-09-28,11.74,3.01,59.7,667.7,0,0,30.4,127,2024-10-13
19,2024-03-23,14.31,2.06,52.5,892.7,0,0,37.0,107,2024-04-07
48,2024-02-24,11.27,2.95,41.5,572.2,0,0,51.3,134,2024-03-16
32,2024-08-17,8.85,2.67,58.0,488.0,0,0,30.1,106,2024-09-10
7,2024-04-03,12.46,3.43,38.7,713.8,0,0,40.4,123,2024-05-01
47,2024-12-09,6.95,3.03,26.6,422.3,1,0,26.8,116,2024-12-22
40,2024-10-09,14.16,1.74,55.1,967.8,0,0,33.0,107,2024-10-29
16,2024-12-14,8.25,1.36,32.2,471.1,0,0,57.0,141,2025-01-06
28,2024-07-14,15.67,3.26,43.0,885.1,0,0,35.7,112,2024-08-12
20,2024-12-08,10.65,4.38,47.1,858.5,1,0,16.7,113,2024-12-27
28,2024-01-06,16.25,3.08,48.9,940.4,0,0,39.1,143,2024-01-14
49,2024-04-15,7.51,3.81,53.5,435.3,0,0,28.7,144,2024-04-25
45,2024-01-01,9.29,4.01,50.8,528.7,1,0,9.5,101,2024-01-08
11,2024-09-04,13.52,3.27,50.5,789.3,0,0,30.6,114,2024-09-10
49,2024-07-05,16.68,2.19,37.1,1007.1,0,0,36.2,136,2024-07-14
22,2024-04-14,18.67,3.2,47.9,1193.6,1,0,19.0,139,2024-04-29
36,2024-04-21,12.17,4.21,29.9,762.2,0,0,38.0,150,2024-05-14
39,2024-08-22,19.35,3.53,60.6,1247.2,0,0,21.4,128,2024-08-31
25,2024-03-06,10.84,3.75,31.0,734.0,0,0,35.2,100,2024-03-12
23,2024-07-06,16.4,2.54,41.5,1000.4,0,0,42.4,144,2024-07-10
23,2024-08-11,8.23,2.8,31.8,524.0,0,0,48.1,108,2024-08-17
44,2024-03-28,13.68,2.88,37.7,909.5,0,0,42.5,106,2024-04-10
20,2024-03-24,2.63,2.95,45.1,69.1,0,0,45.6,134,2024-04-05
14,2024-05-09,7.51,4.17,39.7,650.7,0,0,32.7,130,2024-05-21
19,2024-08-04,13.87,0.65,56.4,791.0,1,0,28.8,103,2024-08-14
10,2024-04-02,6.75,3.03,47.3,376.9,0,0,34.3,108,2024-04-16
20,2024-05-18,13.71,2.92,40.4,725.5,0,0,50.5,130,2024-06-06
6,2024-07-17,15.63,1.63,43.7,843.0,0,0,48.0,113,2024-07-19
5,2024-03-09,9.99,3.67,57.2,677.6,0,0,32.7,134,2024-04-04
37,2024-07-26,8.12,2.28,54.1,669.1,0,0,33.4,120,2024-08-04
4,2024-02-20,10.1,2.64,33.6,560.8,0,0,50.3,129,2024-02-25
29,2024-02-22,8.14,4.85,38.2,516.0,1,0,16.4,124,2024-02-28
39,2024-03-27,11.6,4.01,49.7,713.3,0,0,31.5,118,2024-04-12
37,2024-04-14,12.41,3.57,48.5,824.5,0,0,26.8,117,2024-04-30
23,2024-01-11,10.78,3.38,34.5,824.1,0,0,41.1,135,2024-01-14
10,2024-12-16,18.7,2.84,52.5,1243.5,0,0,28.7,126,2024-12-31
47,2024-04-22,9.12,5.0,36.1,528.3,0,0,31.0,130,2024-04-29
42,2024-10-20,17.57,3.8,58.0,1096.2,0,0,16.7,129,2024-11-16
31,2024-11-25,7.84,2.25,50.3,520.3,0,0,37.9,110,2024-12-04
5,2024-10-19,12.29,1.6,33.7,735.9,1,0,39.8,146,2024-11-17
2,2024-10-30,16.73,3.57,39.7,916.3,0,0,40.8,128,2024-11-16
16,2024-02-06,16.53,2.94,39.5,927.6,0,0,37.4,136,2024-03-05
8,2024-05-15,10.32,1.57,46.6,711.0,0,0,37.7,144,2024-06-01
44,2024-09-29,14.22,3.43,43.0,953.3,0,0,39.0,147,2024-10-03
11,2024-07-29,13.68,2.73,33.5,804.5,1,0,34.9,134,2024-08-17
15,2024-01-03,9.84,3.53,31.1,611.3,0,0,35.0,140,2024-01-17
49,2024-07-26,14.46,3.44,50.5,963.6,0,0,39.3,124,2024-08-19
41,2024-10-20,19.45,2.39,47.9,1030.7,0,0,39.3,137,2024-11-01
11,2024-10-29,13.89,3.63,46.1,797.5,0,0,25.5,116,2024-11-04
20,2024-05-20,14.27,2.5,47.7,1017.4,0,0,32.6,136,2024-05-24
26,2024-03-27,14.69,2.57,38.8,905.3,1,0,32.7,104,2024-04-18
34,2024-04-22,6.16,2.47,46.8,279.0,0,0,40.2,146,2024-04-29
47,2024-04-18,13.84,4.13,70.4,839.8,1,1,1.8,112,2024-05-08
44,2024-05-06,7.93,2.72,56.7,557.7,0,0,25.5,133,2024-05-10
49,2024-04-20,9.64,4.37,42.1,374.7,0,0,32.5,100,2024-04-23
3,2024-06-15,20.65,4.78,39.8,1253.0,0,0,31.3,107,2024-07-06
12,2024-01-15,10.99,2.26,16.4,629.4,0,0,45.9,150,2024-01-25
29,2024-04-10,9.04,0.08,55.7,411.0,0,0,45.4,142,2024-04-27
3,2024-04-24,16.61,4.04,52.9,1003.2,0,0,24.0,111,2024-04-25
18,2024-02-25,8.21,2.66,39.6,481.6,1,0,29.8,106,2024-03-02
8,2024-11-16,10.21,2.13,30.7,610.7,0,0,48.4,141,2024-11-19
47,2024-09-03,17.0,2.41,33.4,991.9,0,0,46.5,150,2024-09-12
4,2024-11-28,12.17,2.59,49.4,648.6,0,0,41.8,108,2024-12-07
8,2024-07-23,5.75,4.3,44.1,228.8,0,0,26.1,133,2024-08-03
10,2024-02-10,14.18,3.16,51.9,795.3,0,0,24.3,114,2024-02-18
8,2024-11-26,10.41,4.28,45.9,693.6,0,0,33.7,137,2024-12-10
29,2024-06-16,18.16,3.49,54.7,1108.2,0,0,23.5,121,2024-07-13
19,2024-09-06,9.58,2.69,48.7,569.0,0,0,35.4,106,2024-09-09
46,2024-05-19,16.2,2.61,53.3,889.1,0,0,31.3,116,2024-06-14
14,2024-06-29,19.1,3.56,24.1,1116.3,1,0,21.1,127,2024-07-11
27,2024-06-27,8.6,3.82,32.7,574.7,0,0,31.2,140,2024-07-14
34,2024-04-13,11.23,4.0,41.4,714.0,0,0,32.7,101,2024-05-03
32,2024-07-21,13.55,2.74,55.8,775.1,0,0,33.5,148,2024-08-12
40,2024-09-24,8.57,3.18,63.8,305.3,0,0,21.9,133,2024-10-22
11,2024-01-08,13.08,3.58,43.4,730.9,0,0,37.8,144,2024-02-06
26,2024-02-17,11.1,2.62,38.9,627.4,0,0,42.3,147,2024-02-20
41,2024-11-03,11.02,1.87,25.5,588.6,0,0,52.4,107,2024-11-15
44,2024-07-26,12.2,2.19,53.6,698.7,0,0,33.9,104,2024-08-11
31,2024-12-21,12.29,2.76,39.5,802.4,0,0,35.0,139,2025-01-06
33,2024-08-08,12.66,3.66,74.6,756.3,0,0,11.6,109,2024-09-06
44,2024-08-26,9.6,4.26,37.6,655.5,0,0,37.5,107,2024-09-14
32,2024-11-24,9.78,1.64,66.1,466.1,0,0,27.1,123,2024-12-06
48,2024-08-29,11.53,2.4,52.5,667.1,0,0,40.4,146,2024-09-25
7,2024-04-30,11.82,2.64,34.7,554.1,0,0,40.7,140,2024-05-22
18,2024-07-11,10.24,3.79,47.3,580.5,0,0,34.1,126,2024-08-04
6,2024-03-26,13.3,2.47,52.7,714.1,0,0,42.0,110,2024-04-14
5,2024-05-02,4.74,2.57,42.7,387.0,0,0,42.5,117,2024-05-04
24,2024-09-05,9.08,1.59,53.4,577.5,0,0,38.9,135,2024-10-04
12,2024-02-24,10.88,3.48,53.2,734.0,0,0,28.1,108,2024-03-16
21,2024-09-02,8.58,2.84,51.0,480.2,0,0,40.7,126,2024-09-07
